fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2	est_phi_ins	est_theta_ins	err_ins	est_phi_ins_2	est_theta_ins_2	err_ins_2
260	8	46.34	-8	0	0	0	8.00	1	0	9.00	-8	0	0.00	-7	0	1.00	
261	8	46.33	-7	0	1	0	8.00	3	0	10.00	-7	0	0.00	-6	0	1.00	
262	8	46.33	-7	0	1	0	8.00	3	0	10.00	-7	0	0.00	-5	0	2.00	
263	8	46.33	-7	0	1	0	8.00	4	0	11.00	-7	0	0.00	-5	0	2.00	
264	8	46.33	-7	0	2	0	9.00	5	0	12.00	-7	0	0.00	-5	0	2.00	
265	8	46.33	-7	0	2	0	9.00	6	0	13.00	-7	0	0.00	-5	0	2.00	
266	8	46.33	-7	0	2	0	9.00	6	0	13.00	-7	0	0.00	-5	0	2.00	
267	8	46.33	-7	0	2	0	9.00	7	0	14.00	-7	0	0.00	-4	0	3.00	
268	8	46.33	-7	0	3	0	10.00	8	0	15.00	-7	0	0.00	-4	0	3.00	
269	8	46.33	-7	0	3	0	10.00	9	0	16.00	-6	0	1.00	-3	0	4.00	
270	8	46.33	-7	0	3	0	10.00	9	0	16.00	-6	0	1.00	-3	0	4.00	
271	8	46.33	-7	0	4	0	11.00	11	0	18.00	-6	0	1.00	-3	0	4.00	
272	8	46.33	-7	0	4	0	11.00	11	0	18.00	-6	0	1.00	-2	0	5.00	
273	8	46.33	-7	0	4	0	11.00	12	0	19.00	-6	0	1.00	-2	0	5.00	
